Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C1=Cc2ccccc2CC1,42,8,480,10,16,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 120, 130, 140, 150, 170, 480]",0.35553225,0.0,0.143011075,"[0.0495767, 0.05110365, 0.0406766, 0.0, 0.0428171, 0.02268375, 0.0493583, 0.07377755, 0.2165373, 0.2162626, 0.2149846, 0.1073302, 0.221145, 0.35553225, 0.3311076, 0.295284]",0.1898426,-0.1706268,0.022718006249999992,"[0.0431019, 0.0477604, 0.0343775, -0.0026177, 0.0357592999999999, 0.0188696, 0.0396382, 0.06760875, 0.1898426, 0.18760445, 0.12019075, -0.1706268, -0.0551844499999999, 0.0116992999999999, -0.0608749, -0.1436608]",5,1,2.0,32,"[1, 2, 3, 3, 1, 2, 1, 4, 2, 1, 1, 2, 5, 2, 1, 1]","{'O=CC1=Cc2ccccc2C(=O)C1c1ccc(Cl)cc1', 'COCC1=Cc2ccccc2C(=O)C1(O)S(=O)(=O)c1ccc(C)cc1', 'O=C1C=Cc2ccccc2C1=C1Sc2ccccc21', 'O=C1C(=C2Nc3ccccc3C2=O)N=Cc2ccccc21', 'O=CC1=Cc2ccccc2CC1(O)c1ccccc1', 'O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1', 'O=CC1=Cc2ccccc2C(=O)C1(O)Cc1ccc(Cl)cc1', 'O=C(Nc1ccccc1)N1CC=Cc2ccccc21', 'O=C1C=Cc2ccccc2C1Br', 'O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21', 'O=CC1=Cc2ccccc2CC1', 'O=CC1=Cc2ccccc2SC1', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccccc2C1=O', 'O=CC1=Cc2ccccc2C(=O)C1(O)O', 'O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc2C1=O', 'O=C(CBr)C1=Cc2ccccc2C(=O)C1=Cc1ccccc1', 'O=CC1=Cc2ccccc2CC1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=Nc2ccc([N+](=O)[O-])cc2C1=O', 'COC(=O)N1C=Cc2ccccc2C1=CN(C)C', 'O=C1Oc2ccccc2N(O)C1=C1N=Nc2ccccc2C1=O', 'O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc21', 'CCC(C)OC(=O)C1=Cc2ccccc2CC1=O', 'O=C1Oc2ccccc2C1=C1N=Nc2ccccc2C1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc([N+](=O)[O-])cc2C1=O', 'O=C1C=Cc2ccccc2C1=C1C=Cc2ccccc21', 'O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21', 'O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21', 'O=C1C(=Cc2ccco2)N=Cc2ccc(Cl)cc21', 'O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21', 'O=CCC1=Cc2ccccc2CC1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O', 'O=CC1=C(C2=CCSc3ccccc32)OCCO1'}",32,5.0
C1=Cc2ccccc2CCC1,11,5,150,30,6,"[30, 60, 110, 130, 140, 150]",0.3365411,0.020462,0.19422991666666664,"[0.0337492999999999, 0.020462, 0.1652506, 0.3161084, 0.2932681, 0.3365411]",0.1042962,-0.0151135,0.04267691666666662,"[0.0270370999999999, 0.0177056, 0.0920793999999999, 0.1042962, 0.0300566999999999, -0.0151135]",2,2,1.3333333333333333,8,"[2, 1, 1, 2, 1, 1]","{'CN(C)OC(=O)N1Cc2ccccc2C=C(C#N)C1=O', 'COC(=O)C1=C(c2ccccc2)c2ccccc2OC(=O)C1(C)O', 'O=C1Oc2ccccc2C1=C1CC(=O)c2cc(Cl)ccc2C=N1', 'O=C1Nc2cc(Cl)ccc2C=NC1=C1C(=O)Oc2ccccc2N1O', 'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O', 'O=C1OC(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21', 'O=C1CC(=Cc2ccc(Cl)cc2)N=Cc2ccccc21', 'O=C1CC(=C2C(=O)c3ccccc3N2O)N=Cc2ccc(Cl)cc21'}",8,1.0
C1=Cc2ccccc2CCCC1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0101241,-0.0101241,-0.0101241,[-0.0101241],1,1,1.0,1,[1],{'COC(=O)C1(Cc2ccc(OC)cc2)OC(=O)C=Cc2ccc(Br)cc2O1'},1,1.0
C1=c2ccc3ccccc3c2=CCc2ccccc21,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],1,1,1.0,1,[1],{'O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12'},1,1.0
C1CCC1,2,1,30,20,2,"[20, 30]",0.0004399,0.0,0.00021995,"[0.0004399, 0.0]",-0.0030459,-0.0101241,-0.006585000000000001,"[-0.0030459, -0.0101241]",1,1,1.0,2,"[1, 1]","{'COC(=O)C1(C2(C(=O)OC)CS(=O)(=O)c3ccccc32)SCS1', 'COC(=O)C1(C2CC(c3ccccc3)=NN2)CSC1'}",2,1.0
C1CCC2=C(C1)CCCC2,1,1,10,10,1,[10],0.0093631,0.0093631,0.0093631,[0.0093631],0.0028882999999999,0.0028882999999999,0.0028882999999999,[0.0028882999999999],1,1,1.0,1,[1],{'CC1CCC(=O)C2=C1CCOC2c1ccccc1'},1,1.0
C1CCC2CCCC2C1,2,1,70,20,2,"[20, 70]",0.0042505,0.0004951,0.0023728,"[0.0042505, 0.0004951]",0.0009061999999999,-0.0110669,-0.005080350000000049,"[0.0009061999999999, -0.0110669]",1,1,1.0,2,"[1, 1]","{'O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1', 'O=C1ON(C(=O)Nc2ccccc2)C2CCCCC12'}",2,1.0
C1CCCC1,1,1,30,30,1,[30],0.0057944,0.0057944,0.0057944,[0.0057944],-0.0043297,-0.0043297,-0.0043297,[-0.0043297],1,1,1.0,1,[1],{'O=C1c2cccnc2C(=O)N1C1CC(CO)CC1O'},1,1.0
C1CCCCC1,2,2,10,10,1,[10],0.0082017,0.0082017,0.0082017,[0.0082017],0.0017268999999999,0.0017268999999999,0.0017268999999999,[0.0017268999999999],1,1,1.0,1,[1],{'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'},1,1.0
C=C(=C)(CCC1CCc2ccccc21)c1ccccc1,2,2,70,70,1,[70],0.0101266,0.0101266,0.0101266,[0.0101266],-0.0010288999999999,-0.0010288999999999,-0.0010288999999999,[-0.0010288999999999],1,1,1.0,1,[1],{'O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCc3ccccc32)cc1'},1,1.0
C=C(=C)(Cc1cccc(-c2cc(-c3ccccc3)c3ccccc23)c1)c1ccccc1,2,2,360,360,1,[360],0.4173304,0.4173304,0.4173304,[0.4173304],-0.0398690499999999,-0.0398690499999999,-0.0398690499999999,[-0.0398690499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OS(=O)(=O)c1ccc(C)cc1'},1,1.0
C=C(=C)(Cc1cccc(-c2ccc3ccccc23)c1)c1ccccc1,2,2,360,360,1,[360],0.4173304,0.4173304,0.4173304,[0.4173304],-0.0398690499999999,-0.0398690499999999,-0.0398690499999999,[-0.0398690499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OS(=O)(=O)c1ccc(C)cc1'},1,1.0
C=C(=C)(Cc1ccccc1)c1cccc1,2,2,30,30,1,[30],0.00054,0.00054,0.00054,[0.00054],-0.0095841,-0.0095841,-0.0095841,[-0.0095841],1,1,1.0,1,[1],{'Cc1cc(S(=O)(=O)Nc2ccccc2Cl)no1'},1,1.0
C=C(=C)(Cc1ccccc1)c1ccccc1,5,3,360,30,2,"[30, 360]",0.4173304,0.0007531,0.20904175,"[0.0007531, 0.4173304]",-0.009371,-0.0398690499999999,-0.024620024999999948,"[-0.009371, -0.0398690499999999]",1,1,1.0,2,"[1, 1]","{'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OS(=O)(=O)c1ccc(C)cc1', 'COc1ccccc1NS(=O)(=O)c1ccc(C)cc1'}",2,1.0
C=C(=C)(c1ccccc1)C1C=CCCC1,2,2,40,40,1,[40],0.002006,0.002006,0.002006,[0.002006],-0.0006117,-0.0006117,-0.0006117,[-0.0006117],1,1,1.0,1,[1],{'COC(=O)C1=CN(S(=O)(=O)c2ccccc2)CCO1'},1,1.0
C=C(=C)(c1ccccc1)C1CCCC1,2,2,50,50,1,[50],0.0003013,0.0003013,0.0003013,[0.0003013],-0.0068411,-0.0068411,-0.0068411,[-0.0068411],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'},1,1.0
C=C(=C)(c1ccccc1)C1CCCC1c1ccccc1,2,2,50,50,1,[50],0.0003013,0.0003013,0.0003013,[0.0003013],-0.0068411,-0.0068411,-0.0068411,[-0.0068411],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'},1,1.0
C=C(=C)(c1ccccc1)c1ccc2ccccc12,4,2,90,60,2,"[60, 90]",0.0019249,0.0009225,0.0014237,"[0.0009225, 0.0019249]",-0.0039494,-0.0317271,-0.01783825,"[-0.0039494, -0.0317271]",1,1,1.0,2,"[1, 1]","{'Cc1oc2ccccc2c1S(=O)(=O)c1ccc(F)cc1', 'Cc1oc2ccccc2c1S(=O)(=O)c1ccc(Cl)cc1'}",2,1.0
C=C(=C)(c1ccccc1)c1ccccc1,4,2,140,50,2,"[50, 140]",0.0126594,0.0070578,0.0098586,"[0.0070578, 0.0126594]",-8.459999999999978e-05,-0.25439885,-0.127241725,"[-8.459999999999978e-05, -0.25439885]",1,1,1.0,2,"[1, 1]","{'O=C(O)c1ccc([N+](=O)[O-])cc1S(=O)(=O)c1ccc(O)cc1', 'O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1'}",2,1.0
C=C(C1=CC(=C)C(c2ccc3ccccc23)C1=C)c1ccccc1,2,2,60,60,1,[60],0.0417235,0.0417235,0.0417235,[0.0417235],0.0389671,0.0389671,0.0389671,[0.0389671],1,1,1.0,1,[1],{'O=C(C1=CC(=O)C(c2coc3ccccc23)C1=O)c1ccccc1O'},1,1.0
C=C(C=C1C(=C)c2ccccc2C1=C)c1ccccc1,2,2,140,140,1,[140],0.0713081,0.0713081,0.0713081,[0.0713081],-0.19575015,-0.19575015,-0.19575015,[-0.19575015],1,1,1.0,1,[1],{'O=C(C=C1C(=O)c2ccccc2C1=O)c1ccccc1O'},1,1.0
C=C(C=C1C=C1)c1ccc(-c2ccccc2)c1,2,2,110,110,1,[110],0.1584931,0.1584931,0.1584931,[0.1584931],0.0853218999999999,0.0853218999999999,0.0853218999999999,[0.0853218999999999],1,1,1.0,1,[1],{'COCC1=CC1=CC(=O)c1ccc(-c2ccccc2OC)o1'},1,1.0
C=C(C=C1C=C1)c1cccc1,2,2,110,110,1,[110],0.1584931,0.1584931,0.1584931,[0.1584931],0.0853218999999999,0.0853218999999999,0.0853218999999999,[0.0853218999999999],1,1,1.0,1,[1],{'COCC1=CC1=CC(=O)c1ccc(-c2ccccc2OC)o1'},1,1.0
C=C(C=C1C=C1)c1ccccc1,2,2,10,10,1,[10],0.0688712,0.0688712,0.0688712,[0.0688712],0.0623963999999999,0.0623963999999999,0.0623963999999999,[0.0623963999999999],1,1,1.0,1,[1],{'O=CC1=CC1=CC(=O)c1ccc(Cl)cc1'},1,1.0
C=C(C=Cc1ccccc1)Cc1ccc2cc3ccccc3c12,2,2,30,30,1,[30],0.0409079,0.0409079,0.0409079,[0.0409079],0.0337825999999999,0.0337825999999999,0.0337825999999999,[0.0337825999999999],1,1,1.0,1,[1],{'COC(=O)c1oc2c(c1OC(=O)C=Cc1ccccc1O)c1ccccc1n2C'},1,1.0
C=C(C=Cc1ccccc1)Cc1ccc2ccc(=C)cc2c1,2,2,130,130,1,[130],0.0,0.0,0.0,[0.0],-0.2505732,-0.2505732,-0.2505732,[-0.2505732],1,1,1.0,1,[1],{'Cc1cc(=O)oc2cc(OC(=O)C=Cc3ccccc3)ccc12'},1,1.0
C=C(CC(=C)C1CC(=C)c2ccccc2C1)c1ccccc1,2,2,30,30,1,[30],0.0060992,0.0060992,0.0060992,[0.0060992],-0.0040249,-0.0040249,-0.0040249,[-0.0040249],1,1,1.0,1,[1],{'O=C(CC(=O)C1OC(=O)c2ccccc2C1O)c1ccccc1'},1,1.0
C=C(CC(=C)c1ccccc1)Cc1ccccc1,2,2,80,80,1,[80],0.0066227,0.0066227,0.0066227,[0.0066227],-7.490000000000014e-05,-7.490000000000014e-05,-7.490000000000014e-05,[-7.490000000000014e-05],1,1,1.0,1,[1],{'O=C(CC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccccc1'},1,1.0
C=C(CC(C(=C)c1ccccc1)C1CCC1=C)c1ccccc1,2,2,50,50,1,[50],0.0059466,0.0059466,0.0059466,[0.0059466],-0.0011958,-0.0011958,-0.0011958,[-0.0011958],1,1,1.0,1,[1],{'O=C(CC(C(=O)c1ccc(Cl)cc1)C1CCC1=O)c1ccc(Cl)cc1'},1,1.0
C=C(CC12C(=C)CCCC1C(=C)c1ccccc1CC21CC1)c1ccccc1,1,1,20,20,1,[20],0.0045974,0.0045974,0.0045974,[0.0045974],0.0012530999999999,0.0012530999999999,0.0012530999999999,[0.0012530999999999],1,1,1.0,1,[1],{'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'},1,1.0
C=C(CC12CCCC(=C)C1C(=C)CC2)c1ccccc1,1,1,20,20,1,[20],0.0042505,0.0042505,0.0042505,[0.0042505],0.0009061999999999,0.0009061999999999,0.0009061999999999,[0.0009061999999999],1,1,1.0,1,[1],{'O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1'},1,1.0
C=C(CC1C(=C)Cc2ccccc2C1=C)c1ccccc1,2,2,60,60,1,[60],0.0130105,0.0130105,0.0130105,[0.0130105],0.0102540999999999,0.0102540999999999,0.0102540999999999,[0.0102540999999999],1,1,1.0,1,[1],{'O=C(CN1C(=O)Cc2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1'},1,1.0
C=C(CC1C=CC(=C)C1CCCCc1ccccc1)c1ccccc1,2,2,10,10,1,[10],0.0135176,0.0135176,0.0135176,[0.0135176],0.0070427999999999,0.0070427999999999,0.0070427999999999,[0.0070427999999999],1,1,1.0,1,[1],{'CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'},1,1.0
C=C(CC1CC(=C)c2ccccc21)c1ccccc1,2,2,110,110,1,[110],0.0013611,0.0013611,0.0013611,[0.0013611],-0.0925317,-0.0925317,-0.0925317,[-0.0925317],1,1,1.0,1,[1],{'O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1'},1,1.0
C=C(CC1CC(=C)c2ccccc2C1)C(=C)c1ccccc1,1,1,50,50,1,[50],0.0349763,0.0349763,0.0349763,[0.0349763],0.0279185,0.0279185,0.0279185,[0.0279185],1,1,1.0,1,[1],{'O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'},1,1.0
C=C(CC1CCCC1)c1ccccc1,4,2,70,10,2,"[10, 70]",0.0052442,0.0049993,0.00512175,"[0.0052442, 0.0049993]",-0.0014511,-0.0065626999999999,-0.0040068999999999496,"[-0.0014511, -0.0065626999999999]",1,1,1.0,2,"[1, 1]","{'NC(=O)C1(CC(=O)c2ccccc2)COCO1', 'O=C1CCC(C2(CC(=O)c3ccccc3)OCCO2)C(=O)C1'}",2,1.0
C=C(CC1CCCc2ccccc21)c1ccccc1,2,2,40,40,1,[40],0.0032573,0.0032573,0.0032573,[0.0032573],0.0011353499999999,0.0011353499999999,0.0011353499999999,[0.0011353499999999],1,1,1.0,1,[1],{'O=C1CCC(C2(CC(=O)c3ccccc3)CCCc3ccccc32)C1'},1,1.0
C=C(CC1CCc2ccccc2C1=C)C(=C)c1ccccc1,2,2,10,10,1,[10],0.0341203,0.0341203,0.0341203,[0.0341203],0.0276455,0.0276455,0.0276455,[0.0276455],1,1,1.0,1,[1],{'O=C(CC1CCc2ccccc2C1=O)C(=O)c1ccc(Cl)cc1'},1,1.0
C=C(CC=Cc1cccc1)c1ccccc1,2,2,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0071424,-0.0071424,-0.0071424,[-0.0071424],1,1,1.0,1,[1],{'NC(=NOC(=O)c1ccccc1O)c1ccco1'},1,1.0
C=C(CC=Cc1ccccc1)c1ccccc1,2,2,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.033652,-0.033652,-0.033652,[-0.033652],1,1,1.0,1,[1],{'NC(=NOC(=O)c1ccccc1O)c1ccccc1'},1,1.0
C=C(CCC(=C)c1ccccc1)Cc1cccc1,1,1,40,40,1,[40],0.0037799,0.0037799,0.0037799,[0.0037799],0.00165795,0.00165795,0.00165795,[0.00165795],1,1,1.0,1,[1],{'O=C(CCC(=O)c1ccccc1)Nc1cccs1'},1,1.0
C=C(CCC(=C)c1ccccc1)Cc1ccccc1,4,4,20,20,1,[20],0.0034858,0.0034858,0.0034858,[0.0034858],0.0001414999999999,0.0001414999999999,0.0001414999999999,[0.0001414999999999],3,3,3.0,3,[3],"{'O=C(Cc1ccccc1)OCC(=O)c1ccccc1', 'O=C(COC(=O)c1ccccc1)Nc1ccccc1', 'O=C(CC(C=CC(F)(F)F)C(=O)c1ccccc1)Nc1ccccc1'}",3,1.0
C=C(CCC(=C)c1ccccc1)c1ccccc1,2,2,100,100,1,[100],0.0093755,0.0093755,0.0093755,[0.0093755],-0.0260193499999999,-0.0260193499999999,-0.0260193499999999,[-0.0260193499999999],1,1,1.0,1,[1],{'O=C(COC(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1'},1,1.0
C=C(CCC1=CC=CC1)c1ccccc1,2,2,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],1,1,1.0,1,[1],{'O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1'},1,1.0
C=C(CCC1C(=C)c2ccccc2C1=C)c1ccccc1,2,2,70,70,1,[70],0.0084028,0.0084028,0.0084028,[0.0084028],-0.0031591999999999,-0.0031591999999999,-0.0031591999999999,[-0.0031591999999999],1,1,1.0,1,[1],{'O=C(c1ccc(Br)cc1)C(Br)CN1C(=O)c2ccccc2C1=O'},1,1.0
C=C(CCCC1C(=C)c2ccccc2C1=C)c1ccccc1,2,2,20,20,1,[20],0.0061956,0.0061956,0.0061956,[0.0061956],0.0028512999999999,0.0028512999999999,0.0028512999999999,[0.0028512999999999],1,1,1.0,1,[1],{'O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1'},1,1.0
C=C(CCCCCC(=C)c1ccccc1)CCC(=C)Cc1cccc2ccccc12,1,1,10,10,1,[10],0.0134581,0.0134581,0.0134581,[0.0134581],0.0069833,0.0069833,0.0069833,[0.0069833],1,1,1.0,1,[1],{'O=C(COC(=O)Cc1cccc2cccnc12)OCCOCC(=O)c1ccccc1'},1,1.0
C=C(CCc1cccc2ccccc12)C(=C)c1ccccc1,2,2,10,10,1,[10],0.0391895,0.0391895,0.0391895,[0.0391895],0.0327147,0.0327147,0.0327147,[0.0327147],1,1,1.0,1,[1],{'O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1'},1,1.0
C=C(CCc1ccccc1)C1CCCC1,2,2,40,40,1,[40],0.0016031,0.0016031,0.0016031,[0.0016031],-0.0010146,-0.0010146,-0.0010146,[-0.0010146],1,1,1.0,1,[1],{'CC1CC(=O)C(C2(C(=O)NCc3ccccc3)OCCO2)O1'},1,1.0
C=C(CCc1ccccc1)C1Cc2ccccc2C1=C,2,2,50,50,1,[50],0.0095686,0.0095686,0.0095686,[0.0095686],0.0025107999999999,0.0025107999999999,0.0025107999999999,[0.0025107999999999],1,1,1.0,1,[1],{'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O'},1,1.0
C=C(CCc1ccccc1)CC1CC1,2,2,20,20,1,[20],0.0013332,0.0013332,0.0013332,[0.0013332],-0.0021525999999999,-0.0021525999999999,-0.0021525999999999,[-0.0021525999999999],1,1,1.0,1,[1],{'O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'},1,1.0
C=C(CCc1ccccc1)CC1CC1c1ccccc1,2,2,20,20,1,[20],0.0013332,0.0013332,0.0013332,[0.0013332],-0.0021525999999999,-0.0021525999999999,-0.0021525999999999,[-0.0021525999999999],1,1,1.0,1,[1],{'O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'},1,1.0
C=C(CCc1ccccc1)CCC1CCC(=C)C1,1,1,10,10,1,[10],0.0001912,0.0001912,0.0001912,[0.0001912],-0.0065041,-0.0065041,-0.0065041,[-0.0065041],1,1,1.0,1,[1],{'O=C1CC(COC(=O)OCc2ccccc2)CO1'},1,1.0
C=C(CCc1ccccc1)c1cccc2c1cc1ccccc12,2,2,40,40,1,[40],0.004869,0.004869,0.004869,[0.004869],0.00274705,0.00274705,0.00274705,[0.00274705],1,1,1.0,1,[1],{'Cn1c2ccccc2c2cc(C(=O)O)c(O)c(C(=O)OCc3ccc(N)cc3)c21'},1,1.0
C=C(CCc1ccccc1)c1ccccc1,2,2,20,20,1,[20],0.0059799,0.0059799,0.0059799,[0.0059799],0.0026355999999999,0.0026355999999999,0.0026355999999999,[0.0026355999999999],1,1,1.0,1,[1],{'CC(C)(C)C(C)(OC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1'},1,1.0
C=C(Cc1ccc(-c2cc3ccccc3c2=C)cc1)c1ccccc1,2,2,200,200,1,[200],0.0618668,0.0618668,0.0618668,[0.0618668],-0.3563324,-0.3563324,-0.3563324,[-0.3563324],1,1,1.0,1,[1],{'S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1'},1,1.0
C=C(Cc1ccc(C=C2C=CCC2)cc1)c1ccccc1,2,2,40,40,1,[40],0.0029975,0.0029975,0.0029975,[0.0029975],0.00087555,0.00087555,0.00087555,[0.00087555],1,1,1.0,1,[1],{'NC1=NC(=Nc2ccc(NC(=O)c3ccccc3)cc2)CO1'},1,1.0
C=C(Cc1ccc2ccccc12)CC1C=C1,2,2,10,10,1,[10],0.0021681,0.0021681,0.0021681,[0.0021681],-0.0045272,-0.0045272,-0.0045272,[-0.0045272],1,1,1.0,1,[1],{'COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'},1,1.0
C=C(Cc1ccccc1)C(=C)Cc1ccccc1,2,2,60,60,1,[60],0.0048719,0.0048719,0.0048719,[0.0048719],0.0021155,0.0021155,0.0021155,[0.0021155],1,1,1.0,1,[1],{'O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O'},1,1.0
C=C(Cc1ccccc1)C1C(=C)CC1c1ccccc1,1,1,80,80,1,[80],0.0004346,0.0004346,0.0004346,[0.0004346],-0.0062629999999999,-0.0062629999999999,-0.0062629999999999,[-0.0062629999999999],1,1,1.0,1,[1],{'O=C(Nc1ccccc1)N1C(=O)OC1c1ccccc1'},1,1.0
C=C(Cc1ccccc1)C1C(=C)Cc2ccccc2C1=C,2,2,100,100,1,[100],0.0099264,0.0099264,0.0099264,[0.0099264],-0.0254684499999999,-0.0254684499999999,-0.0254684499999999,[-0.0254684499999999],1,1,1.0,1,[1],{'O=C1Cc2ccccc2C(=O)C1(F)C(=O)Oc1ccccc1'},1,1.0
C=C(Cc1ccccc1)C1CC1,2,2,10,10,1,[10],0.0005557,0.0005557,0.0005557,[0.0005557],-0.0061396,-0.0061396,-0.0061396,[-0.0061396],1,1,1.0,1,[1],{'O=C(Nc1ccccc1)C1OC1(O)C(=O)Nc1ccccc1'},1,1.0
C=C(Cc1ccccc1)C1CC1C(=C)Cc1ccccc1,2,2,10,10,1,[10],0.0005557,0.0005557,0.0005557,[0.0005557],-0.0061396,-0.0061396,-0.0061396,[-0.0061396],1,1,1.0,1,[1],{'O=C(Nc1ccccc1)C1OC1(O)C(=O)Nc1ccccc1'},1,1.0
C=C(Cc1ccccc1)C1CC=Cc2ccccc21,1,1,130,130,1,[130],0.0088666,0.0088666,0.0088666,[0.0088666],-0.2417066,-0.2417066,-0.2417066,[-0.2417066],1,1,1.0,1,[1],{'O=C(Nc1ccccc1)N1CC=Cc2ccccc21'},1,1.0
C=C(Cc1ccccc1)c1ccc2ccccc12,3,2,270,20,2,"[20, 270]",0.0,0.0,0.0,"[0.0, 0.0]",-0.0034858,-0.42622345,-0.214854625,"[-0.0034858, -0.42622345]",1,1,1.0,2,"[1, 1]","{'S=C(Nc1ccc(Cl)cc1)n1nnc2ccccc21', 'S=C(Nc1ccccc1)n1nnc2ccccc21'}",2,1.0
C=C(Cc1ccccc1)c1cccc1,2,2,20,20,1,[20],0.0209584,0.0209584,0.0209584,[0.0209584],0.0176140999999999,0.0176140999999999,0.0176140999999999,[0.0176140999999999],1,1,1.0,1,[1],{'CNC(=S)Nc1ccccc1NC(=S)c1ccco1'},1,1.0
C=C(Cc1ccccc1)c1ccccc1,20,4,480,20,9,"[20, 40, 70, 80, 120, 200, 270, 280, 480]",0.0618668,0.0,0.020113838888888888,"[0.0, 0.00149875, 0.0016724, 0.0051178, 0.0, 0.0618668, 0.0433798, 0.021835, 0.045654]",-0.00073915,-0.4239036,-0.19242923888888885,"[-0.0034858, -0.00073915, -0.0098895999999999, -0.0015798, -0.1597983499999999, -0.3563324, -0.38284365, -0.4239036, -0.3932908]",2,1,1.1111111111111112,10,"[1, 2, 1, 1, 1, 1, 1, 1, 1]","{'S=C(Nc1ccccc1)c1ccc(Cl)cc1', 'S=C(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl', 'CCOC(=O)C=C(c1ccc(Br)cc1)N(C)c1ccccc1', 'COC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1', 'O=C(Nc1ccccc1)c1ccc(Br)cc1', 'S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1', 'O=C(Nc1ccccc1F)c1ccc(Br)cc1', 'O=C(Oc1ccccc1F)c1ccccc1', 'O=C(Nc1cc(Br)ccc1O)c1ccc(F)cc1', 'NC1=NC(=Nc2ccc(NC(=O)c3ccccc3)cc2)CO1'}",10,2.0
C=C(c1cccc1)C1Cc2ccccc2C1,2,2,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],1,1,1.0,1,[1],{'O=CN1c2ccccc2SC1C(=O)c1ccco1'},1,1.0
C=C(c1ccccc1)C(c1ccccc1)C(=C)(=C)c1ccccc1,2,2,80,80,1,[80],0.0010464,0.0010464,0.0010464,[0.0010464],-0.0056511999999999,-0.0056511999999999,-0.0056511999999999,[-0.0056511999999999],1,1,1.0,1,[1],{'Cc1ccc(S(=O)(=O)N(C(=O)c2ccccc2)c2ccccc2)cc1'},1,1.0
