Smiles,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step,TSNEx,TSNEy
CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.0,1,5.0,0.17,0.0,0.0,0.0,0.0,24,0.0,350,24.484001,-6.4730296
O=C1OC(=O)C1=C(Nc1ccco1)c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.1839080459770115,0.0,0.0,0.0,0.0,20,0.0,210,-8.141254,8.301276
O=Cc1ccc(-c2oc(-c3ccccc3)c3ccc([N+](=O)[O-])cc23)cc1Cl,1,2.7777777777777777,1,2.7777777777777777,0.1739130434782608,0.0,0.0,0.0,0.0,27,0.0,380,23.379211,25.401049
CSc1ccc(-c2oc(-c3ccc(SC)s3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1743119266055046,0.0,0.0,0.0,0.0,24,0.0,370,17.122816,-4.720476
COc1ccc(-c2oc(-c3ccccc3)c3cc(F)ccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.173076923076923,0.0,0.0,0.0,0.0,24,0.0,470,23.816263,16.009735
O=C1OC(=Cc2ccc3occc3c2)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.2,0.0,0.0,0.0,0.0,20,0.0,110,-21.431715,3.1074226
O=C1CC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1,1,4.0,1,4.0,0.1666666666666666,0.0,0.0,0.0,0.0,23,0.0,120,-32.969048,-8.027785
O=C1CC(O)c2ccccc2O1,1,1.9230769230769231,1,1.9230769230769231,0.2307692307692307,0.0,0.0,0.0,0.0,12,0.0,60,-12.053468,-6.2416873
O=C1NC(c2ccc[nH]2)=NC1=Cc1ccccc1,1,3.8461538461538463,1,3.8461538461538463,0.2159090909090909,0.0,0.0,0.0,0.0,18,0.0,280,-19.676947,12.9124975
O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.1789473684210526,0.0,0.0,0.0,0.0,20,0.0,190,-20.791296,17.758488
CCOc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1428571428571428,0.0,0.0,0.0,0.0,25,0.0,430,32.191494,-9.86738
O=C1CC(=Cc2ccccc2O)C(=O)c2ccccc21,1,1.96078431372549,1,1.96078431372549,0.1630434782608695,0.0,0.0,0.0,0.0,20,0.0,40,-23.461964,-11.974496
O=C1c2ccccc2C(=O)c2c1c(=O)oc1ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.2282608695652173,0.0,0.0,0.0,0.0,21,0.0,110,-22.421223,-9.207216
N#CC12CCC(=O)CC1CC(=O)c1ccccc1O2,1,2.0,1,2.0,0.202127659574468,0.0,0.0,0.0,0.0,19,0.0,20,-16.979088,-8.113543
N#Cc1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1818181818181818,0.0,0.0,0.0,0.0,22,0.0,490,11.992028,1.7326994
COCc1oc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1OC,1,4.166666666666666,1,4.166666666666666,0.135593220338983,0.0,0.0,0.0,0.0,26,0.0,330,15.403269,17.91923
O=C1NC(Cl)=NC1=Cc1cccs1,1,4.0,1,4.0,0.1549295774647887,0.0,0.0,0.0,0.0,13,0.0,440,-17.40519,13.8734865
O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.1826923076923076,0.0,0.0,0.0,0.0,24,0.0,50,-12.440071,-17.683077
O=C1Cc2ccccc2C(=O)N1,1,2.564102564102564,1,2.564102564102564,0.2121212121212121,0.0,0.0,0.0,0.0,12,0.0,90,-15.80586,-9.862566
N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.173469387755102,0.0,0.0,0.0,0.0,23,0.0,260,23.200115,-5.8852463
Cc1ccc(-c2oc(-c3ccccc3)c3cc(O)ccc23)cc1,1,6.25,1,6.25,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,410,25.857492,22.073284
O=C1OC(c2ccccc2Cl)=NC1=Cc1ccco1,1,5.0,1,5.0,0.1702127659574468,0.0,0.0,0.0,0.0,19,0.0,310,-18.226576,17.066343
CCOc1ccc(C2OC(=O)CCC2CC)cc1,1,2.0,1,2.0,0.1954022988505747,0.0,0.0,0.0,0.0,18,0.0,20,-10.909354,-8.021634
O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccccc1,1,3.4482758620689653,1,3.4482758620689653,0.202127659574468,0.0,0.0,0.0,0.0,20,0.0,450,-21.953411,17.552324
O=C1OC(c2ccccc2)=NC1=Cc1ccco1,1,6.25,1,6.25,0.1888888888888888,0.0,0.0,0.0,0.0,18,0.0,410,-18.700016,16.499113
COc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1619047619047619,0.0,0.0,0.0,0.0,24,0.0,470,32.61468,-8.515829
NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,3.8461538461538463,1,3.8461538461538463,0.1698113207547169,0.0,0.0,0.0,0.0,25,0.0,280,18.348406,21.94145
O=C1C=C(C(=O)c2ccco2)OC(=O)c2ccc([N+](=O)[O-])cc2O1,1,1.9230769230769231,1,1.9230769230769231,0.1228070175438596,0.0,0.0,0.0,0.0,24,0.0,60,-19.758856,-1.3651978
COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC,1,1.9230769230769231,1,1.9230769230769231,0.1696428571428571,0.0,0.0,0.0,0.0,23,0.0,50,2.231796,-2.334169
CN1C(=O)C(CC2=NCCO2)(c2ccccc2)C1=O,1,1.851851851851852,1,1.851851851851852,0.1976744186046511,0.0,0.0,0.0,0.0,19,0.0,80,-12.137548,-1.5613936
Cc1cc(-c2oc(-c3ccc(N)cc3)c3ccccc23)no1,1,3.7037037037037033,1,3.7037037037037033,0.1875,0.0,0.0,0.0,0.0,22,0.0,400,15.206953,-0.6082345
FC(F)(Br)c1cc(-c2oc(-c3ccccc3)c3ccccc23)ccc1Cl,1,3.7037037037037033,1,3.7037037037037033,0.1844660194174757,0.0,0.0,0.0,0.0,26,0.0,430,24.145947,4.6737275
CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,4.3478260869565215,1,4.3478260869565215,0.1770833333333333,0.0,0.0,0.0,0.0,22,0.0,360,13.400641,4.1250176
O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1,1,3.8461538461538463,1,3.8461538461538463,0.1530612244897959,0.0,0.0,0.0,0.0,20,0.0,130,-15.146932,3.2236223
O=C1CCC(C2(CC(=O)c3ccccc3)CCCc3ccccc32)C1,1,1.96078431372549,1,1.96078431372549,0.1682242990654205,0.0,0.0,0.0,0.0,25,0.0,40,-6.4261584,-15.087032
Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br,1,2.7777777777777777,1,2.7777777777777777,0.1836734693877551,0.0,0.0,0.0,0.0,23,0.0,380,25.275112,1.6447254
O=C1CCC2C(Cl)=C1c1ccccc12,1,1.96078431372549,1,1.96078431372549,0.2027027027027027,0.0,0.0,0.0,0.0,14,0.0,40,-15.005501,-6.444849
Cc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1470588235294117,0.0,0.0,0.0,0.0,23,0.0,230,30.374584,-8.936296
COC(=O)C1=CN(S(=O)(=O)c2ccccc2)CCO1,1,1.96078431372549,1,1.96078431372549,0.1818181818181818,0.0,0.0,0.0,0.0,19,0.0,40,-6.5183005,-7.0435333
CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1,1,5.0,1,5.0,0.1709401709401709,0.0,0.0,0.0,0.0,26,0.0,350,9.940845,4.1177187
O=C1OC(c2ccco2)=NC1=C(Nc1ccc[nH]1)c1ccco1,1,4.761904761904762,1,4.761904761904762,0.1401869158878504,0.0,0.0,0.0,0.0,23,0.0,220,-10.930296,19.234213
O=C1CCc2oc(-c3ccccc3O)c(O)c(=O)c2C1,1,2.0,1,2.0,0.1720430107526881,0.0,0.0,0.0,0.0,20,0.0,30,1.7541943,-9.675185
COc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1844660194174757,0.0,0.0,0.0,0.0,24,0.0,460,23.79157,20.2166
COC(=O)c1cc2oc(-c3ccccc3)c(O)c2c(=O)[nH]1,1,2.702702702702702,1,2.702702702702702,0.173469387755102,0.0,0.0,0.0,0.0,21,0.0,100,3.1802683,-6.0484986
O=C1CC(=C2Nc3ccccc3OC2=O)N=N1,1,3.333333333333333,1,3.333333333333333,0.1904761904761904,0.0,0.0,0.0,0.0,17,0.0,150,-34.46912,-8.007766
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1,1,3.333333333333333,1,3.333333333333333,0.2,0.0,0.0,0.0,0.0,22,0.0,150,16.353262,-0.6377965
NC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1574074074074074,0.0,0.0,0.0,0.0,25,0.0,310,31.425858,-14.976248
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Br,1,2.564102564102564,1,2.564102564102564,0.1855670103092783,0.0,0.0,0.0,0.0,21,0.0,140,-21.814127,11.758904
O=C1OC(Cc2ccccc2)C(=O)c2ccccc21,1,2.0,1,2.0,0.1685393258426966,0.0,0.0,0.0,0.0,19,0.0,20,-18.785213,-14.269961
Cc1ccc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,390,19.69642,22.889597
COCc1ccc(-c2oc(-c3ccccc3)c3cc(F)ccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1636363636363636,0.0,0.0,0.0,0.0,25,0.0,400,24.330368,15.941634
CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1621621621621621,0.0,0.0,0.0,0.0,26,0.0,420,20.66163,21.805529
COC1COC(=O)c2oc(-c3ccccc3)c(O)c2O1,1,3.7037037037037033,1,3.7037037037037033,0.1616161616161616,0.0,0.0,0.0,0.0,20,0.0,400,1.7400467,-7.730208
COC(=O)c1c(C)noc1-c1ccc(-c2ncc(N)s2)s1,1,4.0,1,4.0,0.1132075471698113,0.0,0.0,0.0,0.0,21,0.0,120,-3.5819724,1.7891955
COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1565217391304348,0.0,0.0,0.0,0.0,26,0.0,400,31.853195,10.03955
CC(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.146788990825688,0.0,0.0,0.0,0.0,25,0.0,490,30.442291,-12.972014
CC(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,3.7037037037037033,1,3.7037037037037033,0.1826923076923076,0.0,0.0,0.0,0.0,25,0.0,430,26.038134,3.6798882
Cc1ccc(C2CC(=O)N(Cc3ccccc3)C2=O)cc1,1,2.0,1,2.0,0.1386138613861386,0.0,0.0,0.0,0.0,21,0.0,20,-10.83209,0.015288409
O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.1782178217821782,0.0,0.0,0.0,0.0,22,0.0,130,-32.730957,-4.966597
O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.15,0.0,0.0,0.0,0.0,21,0.0,170,-19.321789,18.1809
O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1818181818181818,0.0,0.0,0.0,0.0,22,0.0,140,-30.543875,0.3231678
O=C1NC(c2cccs2)=NC1=Cc1ccc[nH]1,1,4.761904761904762,1,4.761904761904762,0.1538461538461538,0.0,0.0,0.0,0.0,17,0.0,230,-18.166914,11.954891
CNc1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1441441441441441,0.0,0.0,0.0,0.0,25,0.0,480,32.39338,-7.5435305
COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OO,1,5.263157894736842,1,5.263157894736842,0.1809523809523809,0.0,0.0,0.0,0.0,25,0.0,320,27.453201,5.5352125
NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl,1,4.761904761904762,1,4.761904761904762,0.1941747572815534,0.0,0.0,0.0,0.0,25,0.0,230,22.66285,3.4019616
N#Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1,1,6.25,1,6.25,0.1844660194174757,0.0,0.0,0.0,0.0,23,0.0,410,11.721005,6.688128
CCC(=O)C12CC(=O)C(=Cc3ccccc31)O2,1,1.9230769230769231,1,1.9230769230769231,0.2195121951219512,0.0,0.0,0.0,0.0,17,0.0,60,-10.968212,-10.313597
CCC(C)Oc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.0952380952380952,0.0,0.0,0.0,0.0,28,0.0,430,19.644808,25.455238
CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1727272727272727,0.0,0.0,0.0,0.0,26,0.0,400,23.905273,-9.8506
O=Cc1cc(-c2oc(-c3ccccc3Br)cc2Br)no1,1,4.166666666666666,1,4.166666666666666,0.1632653061224489,0.0,0.0,0.0,0.0,20,0.0,190,-18.137154,-0.7960765
O=CCC1=Cc2ccccc2CC1=O,1,1.96078431372549,1,1.96078431372549,0.2,0.0,0.0,0.0,0.0,14,0.0,40,-14.914893,-1.3902019
CCC(=O)c1ccc(-c2oc(-c3ccc(N(C)C)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1512605042016806,0.0,0.0,0.0,0.0,28,0.0,290,35.986572,-6.9332504
O=C1CC(=Cc2ccccc2)OC(=O)C1c1ccc(Cl)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1836734693877551,0.0,0.0,0.0,0.0,22,0.0,60,-20.50357,5.289981
O=C1NC(c2ccc(Cl)cc2)=NC1=Cc1cccs1,1,5.0,1,5.0,0.1428571428571428,0.0,0.0,0.0,0.0,19,0.0,240,-17.900555,13.71974
COc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1OC,1,6.666666666666667,1,6.666666666666667,0.1403508771929824,0.0,0.0,0.0,0.0,26,0.0,270,30.489288,5.005601
CCSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,3.4482758620689653,1,3.4482758620689653,0.1619047619047619,0.0,0.0,0.0,0.0,23,0.0,420,13.429282,3.9411836
CC(C)(Br)C1=Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.1884057971014492,0.0,0.0,0.0,0.0,14,0.0,130,-17.249353,-5.03322
CN1C(=O)C(CC2=NCCO2)C2Cc3ccccc3CC21,1,2.0,1,2.0,0.1428571428571428,0.0,0.0,0.0,0.0,21,0.0,30,-11.474394,-11.0473585
O=C1CC(c2ccco2)=NC1=Cc1cccs1,1,5.88235294117647,1,5.88235294117647,0.1630434782608695,0.0,0.0,0.0,0.0,17,0.0,300,-16.702051,14.236536
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.1607142857142857,0.0,0.0,0.0,0.0,24,0.0,180,-36.641644,-10.10195
CN(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1363636363636363,0.0,0.0,0.0,0.0,25,0.0,290,35.194008,-6.2808414
O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1,1,1.96078431372549,1,1.96078431372549,0.2,0.0,0.0,0.0,0.0,20,0.0,40,-9.900406,-8.805951
CCOC(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1,1,5.263157894736842,1,5.263157894736842,0.1637931034482758,0.0,0.0,0.0,0.0,27,0.0,320,34.122128,-14.6144705
O=C1COC(=Cc2c[nH]c3ccccc23)CC1O,1,1.9230769230769231,1,1.9230769230769231,0.1847826086956521,0.0,0.0,0.0,0.0,18,0.0,10,-8.331649,-2.714283
CC(C)=C1CCOC(=O)c2ccccc21,1,1.96078431372549,1,1.96078431372549,0.1772151898734177,0.0,0.0,0.0,0.0,15,0.0,40,-18.85982,-7.42347
COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1596638655462184,0.0,0.0,0.0,0.0,27,0.0,210,30.261463,20.41608
O=C(OCC1=NN=C(CBr)C1)c1ccc(O)cc1,1,1.851851851851852,1,1.851851851851852,0.1134020618556701,0.0,0.0,0.0,0.0,18,0.0,80,-9.311643,2.9083943
O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1,1,3.225806451612903,1,3.225806451612903,0.1454545454545454,0.0,0.0,0.0,0.0,24,0.0,160,-10.624436,19.02297
O=C1CCc2nc3ccccc3cc2C1=O,1,2.0408163265306123,1,2.0408163265306123,0.2048192771084337,0.0,0.0,0.0,0.0,16,0.0,70,-22.939367,-3.2378025
CC(C)(C)c1ccc(-c2oc(-c3ccc[nH]3)c3ccc(Br)cc23)cc1,1,5.0,1,5.0,0.128440366972477,0.0,0.0,0.0,0.0,25,0.0,250,17.403849,23.099012
O=C1C(=Cc2ccco2)N=Cc2ccc(Cl)cc21,1,3.571428571428571,1,3.571428571428571,0.1382978723404255,0.0,0.0,0.0,0.0,18,0.0,480,-14.6053705,11.775795
COc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1O,1,6.25,1,6.25,0.1792452830188679,0.0,0.0,0.0,0.0,25,0.0,410,27.07617,14.123261
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,20,0.0,190,-21.230476,11.722715
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.1504424778761062,0.0,0.0,0.0,0.0,24,0.0,170,-36.701584,-10.3630295
O=C(Nc1ccccc1)c1ccc(Br)cc1,1,4.0,1,4.0,0.1688311688311688,0.0,0.0,0.0,0.0,16,0.0,120,-6.2621336,4.822002
O=C1OC(=Cc2ccccc2)C(O)C(=O)c2ccccc21,1,2.0,1,2.0,0.1827956989247312,0.0,0.0,0.0,0.0,21,0.0,30,-20.909893,2.0976176
COC12CC(C=CC(=O)O1)OC(=O)c1ccccc1C2=O,1,1.851851851851852,1,1.851851851851852,0.160377358490566,0.0,0.0,0.0,0.0,21,0.0,80,-20.535168,-6.777494
O=C1C=C(CBr)C(=O)N1c1ccccc1,1,1.96078431372549,1,1.96078431372549,0.1805555555555555,0.0,0.0,0.0,0.0,15,0.0,40,-9.686034,-6.8932433
COC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.134453781512605,0.0,0.0,0.0,0.0,27,0.0,390,34.60441,-11.01079
O=C1OC(O)c2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.2058823529411764,0.0,0.0,0.0,0.0,13,0.0,60,-14.69867,-5.9131303
O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21,1,4.0,1,4.0,0.1666666666666666,0.0,0.0,0.0,0.0,19,0.0,120,-23.446608,10.917659
O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1,1,2.0,1,2.0,0.1875,0.0,0.0,0.0,0.0,21,0.0,20,-21.008642,5.6158957
CCNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1,1,5.555555555555555,1,5.555555555555555,0.1862745098039215,0.0,0.0,0.0,0.0,23,0.0,370,15.573378,-4.386137
O=C1C=CC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,12,0.0,140,-19.77143,-5.9243684
O=C1C(=O)C2(C(=O)c3ccccc3C2=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.188235294117647,0.0,0.0,0.0,0.0,21,0.0,110,-21.887861,-5.860162
O=C1CC(=C2C(=O)c3ccccc3N2O)C(=O)c2ccccc21,1,2.0,1,2.0,0.1894736842105263,0.0,0.0,0.0,0.0,23,0.0,30,-28.937967,-0.4623259
Cc1ccc(-c2cccc3c2ccc2ccccc23)cc1,1,2.0408163265306123,1,2.0408163265306123,0.2022471910112359,0.0,0.0,0.0,0.0,21,0.0,70,-5.535242,-2.847158
O=C1CC(=C2C(=O)Oc3ccccc32)N=C(c2ccc(Br)cc2)N1,1,2.564102564102564,1,2.564102564102564,0.1792452830188679,0.0,0.0,0.0,0.0,24,0.0,140,-25.810677,1.2238426
O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.1551724137931034,0.0,0.0,0.0,0.0,25,0.0,180,-34.74216,3.2699213
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccccc1,1,2.7777777777777777,1,2.7777777777777777,0.1782178217821782,0.0,0.0,0.0,0.0,22,0.0,110,-31.933962,-9.9921
O=CC1(O)c2ccccc2C(=O)c2ccccc21,1,2.0408163265306123,1,2.0408163265306123,0.1829268292682926,0.0,0.0,0.0,0.0,18,0.0,70,-22.033747,-5.510738
O=C1C(=O)N(C(=O)CO)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1917808219178082,0.0,0.0,0.0,0.0,15,0.0,90,-17.970562,-8.416544
O=C1CC(=O)C(O)(c2ccccc2)c2ccccc21,1,2.0,1,2.0,0.2048192771084337,0.0,0.0,0.0,0.0,19,0.0,20,-17.309135,-10.077911
O=C(c1ccccc1)c1nc2ccccc2nc1-c1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.1584158415841584,0.0,0.0,0.0,0.0,24,0.0,60,-1.2295719,-13.411926
Nc1ccc(-c2oc(-c3ccccc3)c3cccc(F)c23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1938775510204081,0.0,0.0,0.0,0.0,23,0.0,420,22.576246,10.438148
O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1,1,3.225806451612903,1,3.225806451612903,0.1304347826086956,0.0,0.0,0.0,0.0,27,0.0,160,-19.292982,9.337251
CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1775700934579439,0.0,0.0,0.0,0.0,25,0.0,480,23.786703,20.057264
CC(C)(C)c1cc(-c2oc(-c3ccccc3)c3ccccc23)c(C(C)(C)C)cc1O,1,3.4482758620689653,1,3.4482758620689653,0.168141592920354,0.0,0.0,0.0,0.0,30,0.0,420,19.59524,-0.99238336
COc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1OC,1,5.263157894736842,1,5.263157894736842,0.1391304347826087,0.0,0.0,0.0,0.0,26,0.0,320,30.49057,5.008875
O=C1Oc2ccccc2C1O,1,4.166666666666666,1,4.166666666666666,0.2711864406779661,0.0,0.0,0.0,0.0,11,0.0,180,-12.384688,-6.213301
O=C1C=NC(=C2C(=O)Oc3ccccc3N2O)O1,1,2.564102564102564,1,2.564102564102564,0.2023809523809523,0.0,0.0,0.0,0.0,18,0.0,140,-31.579247,2.5909462
CC(=O)Oc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1491228070175438,0.0,0.0,0.0,0.0,26,0.0,500,34.189743,-10.016062
CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1557377049180328,0.0,0.0,0.0,0.0,28,0.0,350,34.5327,-13.876769
O=C1c2ccccc2-c2cc(-c3ccccc3)c(=O)oc21,1,2.564102564102564,1,2.564102564102564,0.1836734693877551,0.0,0.0,0.0,0.0,21,0.0,90,-24.261473,-7.5136228
O=C1NC(=S)C(=O)c2ncccc21,1,4.0,1,4.0,0.1388888888888889,0.0,0.0,0.0,0.0,13,0.0,120,-22.255783,-0.82015187
CC(C)(C)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1,1,2.7777777777777777,1,2.7777777777777777,0.1714285714285714,0.0,0.0,0.0,0.0,25,0.0,380,16.259539,-6.2928443
Nc1cc(-c2oc(-c3ccccc3)c3cc(Cl)ccc23)ccc1Cl,1,4.3478260869565215,1,4.3478260869565215,0.174757281553398,0.0,0.0,0.0,0.0,24,0.0,460,20.626251,18.056574
COC(=O)c1oc(-c2ccccc2)c2ccccc12,1,4.3478260869565215,1,4.3478260869565215,0.2289156626506024,0.0,0.0,0.0,0.0,19,0.0,360,11.5078,-2.9829116
CCCCC1C(=O)c2ccccc2C1(C)C,1,1.9230769230769231,1,1.9230769230769231,0.1794871794871795,0.0,0.0,0.0,0.0,16,0.0,10,-17.00258,-5.6726217
CCN(CC)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1441441441441441,0.0,0.0,0.0,0.0,26,0.0,210,25.520174,-4.198155
O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1,1,2.0,1,2.0,0.2135922330097087,0.0,0.0,0.0,0.0,23,0.0,20,-5.925495,-1.5468599
O=C1C=C(Nc2ccc(Cl)cc2)C(=O)C1c1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.1666666666666666,0.0,0.0,0.0,0.0,21,0.0,60,-21.275446,-17.65536
O=C1NC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O,1,3.8461538461538463,1,3.8461538461538463,0.2079207920792079,0.0,0.0,0.0,0.0,23,0.0,130,-31.65468,-1.0003674
CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1683168316831683,0.0,0.0,0.0,0.0,24,0.0,60,22.128607,-7.7430425
Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,340,29.634335,-11.149105
O=C(CBr)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1826923076923076,0.0,0.0,0.0,0.0,25,0.0,230,21.4963,-8.079087
NC(=O)C1(c2ccccc2)NC(=O)C1(O)Cc1ccccc1,1,1.96078431372549,1,1.96078431372549,0.1888888888888888,0.0,0.0,0.0,0.0,22,0.0,40,-12.376238,-0.68196666
O=CN1c2ccccc2SC1C(=O)c1ccc(O)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1702127659574468,0.0,0.0,0.0,0.0,20,0.0,10,-2.771972,9.030997
CS(=O)(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,5.88235294117647,1,5.88235294117647,0.1775700934579439,0.0,0.0,0.0,0.0,25,0.0,300,12.867161,4.9798093
