Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1,1,3.225806451612903,1,3.225806451612903,0.16101694915254236,0.0,0.0,0.0,0.0,26,0.0,160
O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21,1,3.225806451612903,1,3.225806451612903,0.1623931623931624,0.0,0.0,0.0,0.0,25,0.0,160
O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1,1,3.225806451612903,1,3.225806451612903,0.16964285714285715,0.0,0.0,0.0,0.0,24,0.0,160
O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1,1,3.225806451612903,1,3.225806451612903,0.17475728155339806,0.0,0.0,0.0,0.0,24,0.0,160
O=C1NC(c2ccccn2)=NC1=Cc1ccccc1,1,3.225806451612903,1,3.225806451612903,0.23255813953488372,0.0,0.0,0.0,0.0,19,0.0,160
O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O,1,3.225806451612903,1,3.225806451612903,0.16363636363636364,0.0,0.0,0.0,0.0,23,0.0,160
O=C1C(=Cc2cccc(Cl)c2)N=C(c2ccccc2)N1O,1,3.225806451612903,1,3.225806451612903,0.1875,0.0,0.0,0.0,0.0,21,0.0,160
O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O,1,3.225806451612903,1,3.225806451612903,0.1559633027522936,0.0,0.0,0.0,0.0,22,0.0,160
O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O,1,3.225806451612903,1,3.225806451612903,0.16666666666666666,0.0,0.0,0.0,0.0,25,0.0,160
O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1,1,3.225806451612903,1,3.225806451612903,0.2,0.0,0.0,0.0,0.0,19,0.0,160
O=C1C(=Cc2ccccc2)N=C(c2ccccc2Br)N1O,1,3.225806451612903,1,3.225806451612903,0.21505376344086022,0.0,0.0,0.0,0.0,21,0.0,160
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1,1,3.225806451612903,1,3.225806451612903,0.14912280701754385,0.0,0.0,0.0,0.0,24,0.0,160
O=C1CC(=Cc2ccccc2O)N=C(c2ccccc2)O1,1,3.225806451612903,1,3.225806451612903,0.16494845360824742,0.0,0.0,0.0,0.0,21,0.0,160
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1,1,3.225806451612903,1,3.225806451612903,0.18811881188118812,0.0,0.0,0.0,0.0,22,0.0,160
O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1,1,3.225806451612903,1,3.225806451612903,0.2413793103448276,0.0,0.0,0.0,0.0,20,0.0,160
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O,1,3.225806451612903,1,3.225806451612903,0.16101694915254236,0.0,0.0,0.0,0.0,26,0.0,160
O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1,1,3.225806451612903,1,3.225806451612903,0.1504424778761062,0.0,0.0,0.0,0.0,24,0.0,160
O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21,1,3.225806451612903,1,3.225806451612903,0.15178571428571427,0.0,0.0,0.0,0.0,25,0.0,160
O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1,1,3.225806451612903,1,3.225806451612903,0.14545454545454545,0.0,0.0,0.0,0.0,24,0.0,160
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1,1,3.225806451612903,1,3.225806451612903,0.21428571428571427,0.0,0.0,0.0,0.0,22,0.0,160
CC(=O)C1(c2ccccc2)C(=O)N(C)c2ccccc21,1,3.225806451612903,1,3.225806451612903,0.19047619047619047,0.0,0.0,0.0,0.0,20,0.0,160
O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1,1,3.225806451612903,1,3.225806451612903,0.1588785046728972,0.0,0.0,0.0,0.0,23,0.0,160
O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.18085106382978725,0.0,0.0,0.0,0.0,20,0.0,170
COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,1,4.166666666666666,1,4.166666666666666,0.21978021978021978,0.0,0.0,0.0,0.0,20,0.0,170
O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.18584070796460178,0.0,0.0,0.0,0.0,25,0.0,170
Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.10185185185185185,0.0,0.0,0.0,0.0,24,0.0,170
O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O,1,4.166666666666666,1,4.166666666666666,0.16071428571428573,0.0,0.0,0.0,0.0,24,0.0,170
O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.11650485436893204,0.0,0.0,0.0,0.0,21,0.0,170
O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.15,0.0,0.0,0.0,0.0,21,0.0,170
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.1504424778761062,0.0,0.0,0.0,0.0,24,0.0,170
O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.11538461538461539,0.0,0.0,0.0,0.0,21,0.0,170
O=C1OC(Cc2ccccc2)=NC1=Cc1ccc(O)cc1,1,4.166666666666666,1,4.166666666666666,0.14423076923076922,0.0,0.0,0.0,0.0,21,0.0,170
CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1623931623931624,0.0,0.0,0.0,0.0,27,0.0,170
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.1509433962264151,0.0,0.0,0.0,0.0,23,0.0,170
O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1,1,4.166666666666666,1,4.166666666666666,0.1282051282051282,0.0,0.0,0.0,0.0,25,0.0,170
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.14912280701754385,0.0,0.0,0.0,0.0,24,0.0,170
O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.11538461538461539,0.0,0.0,0.0,0.0,21,0.0,170
O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1,1,4.166666666666666,1,4.166666666666666,0.14655172413793102,0.0,0.0,0.0,0.0,23,0.0,170
O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O,1,4.166666666666666,1,4.166666666666666,0.15384615384615385,0.0,0.0,0.0,0.0,26,0.0,170
O=C1C(Nc2cccnc2)=CC(=O)c2oc(=O)ccc21,1,4.166666666666666,1,4.166666666666666,0.18478260869565216,0.0,0.0,0.0,0.0,20,0.0,170
O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.15517241379310345,0.0,0.0,0.0,0.0,25,0.0,170
O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.13725490196078433,0.0,0.0,0.0,0.0,21,0.0,170
O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21,1,4.166666666666666,1,4.166666666666666,0.1326530612244898,0.0,0.0,0.0,0.0,20,0.0,170
COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O,1,4.166666666666666,1,4.166666666666666,0.16822429906542055,0.0,0.0,0.0,0.0,24,0.0,170
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.17307692307692307,0.0,0.0,0.0,0.0,23,0.0,170
COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1619047619047619,0.0,0.0,0.0,0.0,24,0.0,170
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.15833333333333333,0.0,0.0,0.0,0.0,27,0.0,180
O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O,1,4.166666666666666,1,4.166666666666666,0.16822429906542055,0.0,0.0,0.0,0.0,24,0.0,180
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O,1,4.166666666666666,1,4.166666666666666,0.17,0.0,0.0,0.0,0.0,23,0.0,180
COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,25,0.0,180
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.14655172413793102,0.0,0.0,0.0,0.0,25,0.0,180
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc([N+](=O)[O-])cc1,1,4.166666666666666,1,4.166666666666666,0.14754098360655737,0.0,0.0,0.0,0.0,27,0.0,180
O=C1OC(c2ccco2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.17204301075268819,0.0,0.0,0.0,0.0,19,0.0,180
O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.12698412698412698,0.0,0.0,0.0,0.0,26,0.0,180
O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.1559633027522936,0.0,0.0,0.0,0.0,23,0.0,180
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.1827956989247312,0.0,0.0,0.0,0.0,19,0.0,180
O=C1NC(c2cccs2)=NC1=Cc1ccco1,1,4.166666666666666,1,4.166666666666666,0.19318181818181818,0.0,0.0,0.0,0.0,17,0.0,180
COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.18867924528301888,0.0,0.0,0.0,0.0,25,0.0,180
COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.1782178217821782,0.0,0.0,0.0,0.0,24,0.0,180
O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.15517241379310345,0.0,0.0,0.0,0.0,25,0.0,180
O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.16216216216216217,0.0,0.0,0.0,0.0,26,0.0,180
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1,1,4.166666666666666,1,4.166666666666666,0.16071428571428573,0.0,0.0,0.0,0.0,24,0.0,180
CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1717171717171717,0.0,0.0,0.0,0.0,23,0.0,180
O=C1NC(c2cccs2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.1827956989247312,0.0,0.0,0.0,0.0,19,0.0,180
CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1565217391304348,0.0,0.0,0.0,0.0,27,0.0,180
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.20224719101123595,0.0,0.0,0.0,0.0,18,0.0,180
O=C1CC(=C2N=C(c3ccc(F)cc3)C(=O)O2)Nc2ccccc2O1,1,4.166666666666666,1,4.166666666666666,0.15126050420168066,0.0,0.0,0.0,0.0,25,0.0,180
O=C1Oc2ccccc2C1O,1,4.166666666666666,1,4.166666666666666,0.2711864406779661,0.0,0.0,0.0,0.0,11,0.0,180
O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.15625,0.0,0.0,0.0,0.0,19,0.0,180
O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1,1,4.166666666666666,1,4.166666666666666,0.16831683168316833,0.0,0.0,0.0,0.0,23,0.0,190
Cc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,1,4.166666666666666,1,4.166666666666666,0.22093023255813954,0.0,0.0,0.0,0.0,19,0.0,190
COc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.1559633027522936,0.0,0.0,0.0,0.0,25,0.0,190
O=C1OC(=Cc2ccco2)N=C1c1ccccn1,1,4.166666666666666,1,4.166666666666666,0.1595744680851064,0.0,0.0,0.0,0.0,18,0.0,190
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,20,0.0,190
O=C1OC(c2cccs2)=NC1=Cc1cccs1,1,4.166666666666666,1,4.166666666666666,0.1797752808988764,0.0,0.0,0.0,0.0,17,0.0,190
O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1,1,4.166666666666666,1,4.166666666666666,0.16071428571428573,0.0,0.0,0.0,0.0,26,0.0,190
COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)on1,1,4.166666666666666,1,4.166666666666666,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,190
Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccccc3)o2)cc1,1,4.166666666666666,1,4.166666666666666,0.1349206349206349,0.0,0.0,0.0,0.0,30,0.0,190
CC(=O)Oc1ccc2oc(-c3ccccc3)c(Br)c2c1,1,4.166666666666666,1,4.166666666666666,0.2391304347826087,0.0,0.0,0.0,0.0,20,0.0,190
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br,1,4.166666666666666,1,4.166666666666666,0.1827956989247312,0.0,0.0,0.0,0.0,19,0.0,190
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1,1,4.166666666666666,1,4.166666666666666,0.16981132075471697,0.0,0.0,0.0,0.0,23,0.0,190
O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.21739130434782608,0.0,0.0,0.0,0.0,20,0.0,190
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1,1,4.166666666666666,1,4.166666666666666,0.16071428571428573,0.0,0.0,0.0,0.0,24,0.0,190
O=Cc1cc(-c2oc(-c3ccccc3Br)cc2Br)no1,1,4.166666666666666,1,4.166666666666666,0.16326530612244897,0.0,0.0,0.0,0.0,20,0.0,190
O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O,1,4.166666666666666,1,4.166666666666666,0.16363636363636364,0.0,0.0,0.0,0.0,24,0.0,190
O=C1NC(c2ccco2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2159090909090909,0.0,0.0,0.0,0.0,18,0.0,190
O=C1NC(c2cccs2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.21839080459770116,0.0,0.0,0.0,0.0,18,0.0,190
COCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,26,0.0,190
O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O,1,4.166666666666666,1,4.166666666666666,0.18691588785046728,0.0,0.0,0.0,0.0,24,0.0,190
O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.17894736842105263,0.0,0.0,0.0,0.0,20,0.0,190
O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O,1,4.166666666666666,1,4.166666666666666,0.16071428571428573,0.0,0.0,0.0,0.0,24,0.0,190
O=C1OC(c2cccs2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.20224719101123595,0.0,0.0,0.0,0.0,18,0.0,190
N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.17647058823529413,0.0,0.0,0.0,0.0,24,0.0,190
O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.14912280701754385,0.0,0.0,0.0,0.0,24,0.0,200
COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.17475728155339806,0.0,0.0,0.0,0.0,24,0.0,200
O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.15384615384615385,0.0,0.0,0.0,0.0,26,0.0,200
O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.15315315315315314,0.0,0.0,0.0,0.0,24,0.0,200
O=C1CCC(=C2Nc3ccccc3C2=O)N1,1,4.0,1,4.0,0.20253164556962025,0.0,0.0,0.0,0.0,16,0.0,200
O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1,1,4.0,1,4.0,0.14754098360655737,0.0,0.0,0.0,0.0,25,0.0,200
S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1,1,4.0,1,4.0,0.13402061855670103,0.0,0.0,0.0,0.0,18,0.0,200
CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1,1,4.0,1,4.0,0.1565217391304348,0.0,0.0,0.0,0.0,25,0.0,200
COc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O,1,4.0,1,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,24,0.0,200
O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.1592920353982301,0.0,0.0,0.0,0.0,24,0.0,200
O=C1C=C(Nc2ccc[nH]2)C(=O)c2ccccc21,1,4.0,1,4.0,0.15730337078651685,0.0,0.0,0.0,0.0,18,0.0,200
Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.0,1,4.0,0.15841584158415842,0.0,0.0,0.0,0.0,23,0.0,200
Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.1827956989247312,0.0,0.0,0.0,0.0,22,0.0,200
CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.1568627450980392,0.0,0.0,0.0,0.0,24,0.0,200
O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1,1,4.0,1,4.0,0.1588785046728972,0.0,0.0,0.0,0.0,24,0.0,200
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(C(=O)O)cc1,1,4.0,1,4.0,0.1452991452991453,0.0,0.0,0.0,0.0,26,0.0,200
COC(=O)c1c(N)oc2ccccc2c1=O,1,4.0,1,4.0,0.25333333333333335,0.0,0.0,0.0,0.0,16,0.0,200
O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br,1,4.0,1,4.0,0.1702127659574468,0.0,0.0,0.0,0.0,19,0.0,200
O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O,1,4.0,1,4.0,0.14912280701754385,0.0,0.0,0.0,0.0,24,0.0,200
S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1,1,4.0,1,4.0,0.1592920353982301,0.0,0.0,0.0,0.0,26,0.0,200
COc1cc(-c2oc(-c3ccccc3)c3ccccc23)ccc1OC(C)=O,1,4.0,1,4.0,0.18018018018018017,0.0,0.0,0.0,0.0,27,0.0,200
O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl,1,4.0,1,4.0,0.19607843137254902,0.0,0.0,0.0,0.0,25,0.0,200
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1,1,4.0,1,4.0,0.17346938775510204,0.0,0.0,0.0,0.0,22,0.0,200
COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1O,1,4.0,1,4.0,0.1565217391304348,0.0,0.0,0.0,0.0,26,0.0,200
O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1,1,4.0,1,4.0,0.17699115044247787,0.0,0.0,0.0,0.0,27,0.0,200
CSc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)o1,1,4.166666666666666,1,4.166666666666666,0.1523809523809524,0.0,0.0,0.0,0.0,23,0.0,210
O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.14432989690721648,0.0,0.0,0.0,0.0,19,0.0,210
Cc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.10091743119266056,0.0,0.0,0.0,0.0,24,0.0,210
O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.1262135922330097,0.0,0.0,0.0,0.0,21,0.0,210
COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.15966386554621848,0.0,0.0,0.0,0.0,27,0.0,210
COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1OC,1,4.166666666666666,1,4.166666666666666,0.14035087719298245,0.0,0.0,0.0,0.0,26,0.0,210
CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.16037735849056603,0.0,0.0,0.0,0.0,24,0.0,210
COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccc(O)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.11206896551724138,0.0,0.0,0.0,0.0,26,0.0,210
O=C1OC(=O)C1=C(Nc1ccco1)c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.1839080459770115,0.0,0.0,0.0,0.0,20,0.0,210
O=C(O)c1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.15454545454545454,0.0,0.0,0.0,0.0,26,0.0,210
CCN(CC)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.14414414414414414,0.0,0.0,0.0,0.0,26,0.0,210
CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.16981132075471697,0.0,0.0,0.0,0.0,25,0.0,210
COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12,1,4.166666666666666,1,4.166666666666666,0.19090909090909092,0.0,0.0,0.0,0.0,27,0.0,210
COC(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1391304347826087,0.0,0.0,0.0,0.0,26,0.0,210
O=C1CC(=Cc2ccc(Br)cc2)N=C(c2ccccc2)O1,1,4.166666666666666,1,4.166666666666666,0.1875,0.0,0.0,0.0,0.0,21,0.0,210
O=c1[nH]c2ccccc2s1,1,4.166666666666666,1,4.166666666666666,0.21666666666666667,0.0,0.0,0.0,0.0,10,0.0,210
CC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.14678899082568808,0.0,0.0,0.0,0.0,25,0.0,210
COCc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.15315315315315314,0.0,0.0,0.0,0.0,25,0.0,210
CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.2,0.0,0.0,0.0,0.0,26,0.0,210
O=Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)oc1O,1,4.166666666666666,1,4.166666666666666,0.16037735849056603,0.0,0.0,0.0,0.0,24,0.0,210
CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,26,0.0,210
O=Cc1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.14545454545454545,0.0,0.0,0.0,0.0,25,0.0,210
O=C1OC(c2ccc[nH]2)=NC1=C1Nc2ccccc2OC1=O,1,4.166666666666666,1,4.166666666666666,0.1574074074074074,0.0,0.0,0.0,0.0,22,0.0,210
O=C1OC(=Cc2ccco2)N=C1c1ccc(Cl)cc1,1,4.166666666666666,1,4.166666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,19,0.0,210
COc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1O,1,4.761904761904762,1,4.761904761904762,0.14545454545454545,0.0,0.0,0.0,0.0,25,0.0,220
COCc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1651376146788991,0.0,0.0,0.0,0.0,25,0.0,220
O=C1OC(c2ccco2)=NC1=C(Nc1cccs1)c1ccc(Br)cc1,1,4.761904761904762,1,4.761904761904762,0.1504424778761062,0.0,0.0,0.0,0.0,25,0.0,220
NC(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1574074074074074,0.0,0.0,0.0,0.0,25,0.0,220
NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.16981132075471697,0.0,0.0,0.0,0.0,25,0.0,220
COc1cc(OC)c(O)c(-c2oc(-c3ccccc3)c3ccccc23)c1,1,4.761904761904762,1,4.761904761904762,0.16216216216216217,0.0,0.0,0.0,0.0,26,0.0,220
O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccc[nH]1)c1ccco1,1,4.761904761904762,1,4.761904761904762,0.13636363636363635,0.0,0.0,0.0,0.0,23,0.0,220
NC(=O)c1ccc(-c2oc(-c3cccs3)c3ccc(Br)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.13761467889908258,0.0,0.0,0.0,0.0,24,0.0,220
COc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1OC,1,4.761904761904762,1,4.761904761904762,0.16071428571428573,0.0,0.0,0.0,0.0,26,0.0,220
C=Cc1cc(-c2oc(-c3ccccc3)c3ccc(O)cc23)oc1O,1,4.761904761904762,1,4.761904761904762,0.14678899082568808,0.0,0.0,0.0,0.0,24,0.0,220
CCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.14953271028037382,0.0,0.0,0.0,0.0,24,0.0,220
