Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
O=C(OCCO)c1ccc2ccccc2n1,1,1,60,60,1,[60],0.01621475,0.01621475,0.01621475,[0.01621475],0.0139447499999999,0.0139447499999999,0.0139447499999999,[0.0139447499999999],7,7,7.0,7,[7],"{'Cc1oc2ccccc2c1S(=O)(=O)c1ccc(Cl)cc1', 'O=C(Oc1ccccc1)C(=O)Oc1ccccc1C(=O)O', 'O=C1CC2CCC(=O)N2c2ccccc21', 'O=C1OC(=C2C(=O)c3ccccc3N2O)c2ccccc21', 'CCC(=O)C12CC(=O)C(=Cc3ccccc31)O2', 'O=C(OCCO)c1ccc2ccccc2n1'}",6,1.0
O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1,1,1,60,60,1,[60],0.0009108,0.0009108,0.0009108,[0.0009108],-0.0039611,-0.0039611,-0.0039611,[-0.0039611],4,4,4.0,4,[4],"{'O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1', 'CC([O-])C1Cc2ccccc2C(=O)C1Br', 'O=C1OC(O)c2ccccc2C1=O'}",3,1.0
O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1,1,1,30,30,1,[30],0.0162417,0.0162417,0.0162417,[0.0162417],0.0091164,0.0091164,0.0091164,[0.0091164],2,2,2.0,2,[2],{'O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1'},1,1.0
O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21,1,1,110,110,1,[110],0.2702327,0.2702327,0.2702327,[0.2702327],0.1970615,0.1970615,0.1970615,[0.1970615],2,2,2.0,2,[2],{'O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21'},1,1.0
O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21,1,1,50,50,1,[50],0.0004726,0.0004726,0.0004726,[0.0004726],-0.0066698,-0.0066698,-0.0066698,[-0.0066698],4,4,4.0,4,[4],"{'NC(=NOC(=O)c1ccccc1O)c1ccco1', 'O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'CC(C)(C)OC1COC(=O)C(c2ccccc2)S1'}",3,1.0
O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1,1,1,130,130,1,[130],0.1334841,0.1334841,0.1334841,[0.1334841],-0.1170891,-0.1170891,-0.1170891,[-0.1170891],2,2,2.0,2,[2],{'O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1'},1,1.0
O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1,1,1,160,160,1,[160],0.2291495,0.2291495,0.2291495,[0.2291495],-0.1514052,-0.1514052,-0.1514052,[-0.1514052],2,2,2.0,2,[2],{'O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1'},1,1.0
O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21,1,1,120,120,1,[120],0.2149846,0.2149846,0.2149846,[0.2149846],0.12019075,0.12019075,0.12019075,[0.12019075],2,2,2.0,2,[2],{'O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21'},1,1.0
O=C1C(Nc2ccccn2)=CCC(=O)c2ncccc21,1,1,150,150,1,[150],0.1001468,0.1001468,0.1001468,[0.1001468],-0.2515078,-0.2515078,-0.2515078,[-0.2515078],2,2,2.0,2,[2],{'O=C1C(Nc2ccccn2)=CCC(=O)c2ncccc21'},1,1.0
O=C1C(Nc2cccnc2)=CC(=O)c2ncccc21,1,1,150,150,1,[150],0.3463755,0.3463755,0.3463755,[0.3463755],-0.0052790999999999,-0.0052790999999999,-0.0052790999999999,[-0.0052790999999999],4,4,4.0,4,[4],"{'O=C1CC(=C2C(=O)c3ccccc3N2O)N=C1c1ccccc1', 'O=C1C(Nc2cccnc2)=CC(=O)c2ncccc21', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O'}",3,1.0
O=C1C2=CCC(=O)N2c2ccccc21,1,1,120,120,1,[120],0.0,0.0,0.0,[0.0],-0.1597983499999999,-0.1597983499999999,-0.1597983499999999,[-0.1597983499999999],2,2,2.0,2,[2],{'O=C1C2=CCC(=O)N2c2ccccc21'},1,1.0
O=C1C=C(C(=O)c2ccccc2O)C(=O)N1,1,1,110,110,1,[110],0.0645872,0.0645872,0.0645872,[0.0645872],-0.0342287,-0.0342287,-0.0342287,[-0.0342287],8,8,8.0,8,[8],"{'O=C1C=C(C(=O)c2ccccc2O)C(=O)N1', 'Cc1ccc(C2OC(=O)c3ccccc32)cc1', 'O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1', 'O=c1[nH]c(=O)c(=Nc2ccccc2)c1=O', 'N#CC1=C(N)c2ccccc2C1=O', 'O=C1c2ccccc2C(=O)c2[nH]c(-c3ccccc3)nc21', 'O=C1C(c2ccc(F)cc2)=NC1=C1Nc2ccccc2C1=O'}",7,1.0
O=C1C=C(Cc2ccccc2)CC(=O)c2ccccc21,1,1,80,80,1,[80],0.0359089,0.0359089,0.0359089,[0.0359089],0.030194,0.030194,0.030194,[0.030194],4,4,4.0,4,[4],"{'O=C1Nc2ccccc2C(=O)C1=Cc1ccccc1O', 'FC(F)(F)C1OC(=Cc2ccccc2)c2ccccc2O1', 'O=C1C=C(Cc2ccccc2)CC(=O)c2ccccc21'}",3,1.0
O=C1C=C(Nc2ccc(Cl)cc2)C(=O)C1c1ccccc1,1,1,60,60,1,[60],0.0624229,0.0624229,0.0624229,[0.0624229],0.0596665,0.0596665,0.0596665,[0.0596665],2,2,2.0,2,[2],{'O=C1C=C(Nc2ccc(Cl)cc2)C(=O)C1c1ccccc1'},1,1.0
O=C1C=C(Nc2cccc3cccnc23)C(=O)c2ccccc21,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.011562,-0.011562,-0.011562,[-0.011562],2,2,2.0,2,[2],{'O=C1C=C(Nc2cccc3cccnc23)C(=O)c2ccccc21'},1,1.0
O=C1C=C(Nc2ccccc2)C(=O)c2ccc([N+](=O)[O-])cc21,1,1,270,270,1,[270],0.3496344,0.3496344,0.3496344,[0.3496344],-0.064145,-0.064145,-0.064145,[-0.064145],3,3,3.0,3,[3],"{'O=C1C=C(Nc2ccccc2)C(=O)c2ccc([N+](=O)[O-])cc21', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1'}",2,1.0
O=C1C=C(Nc2ccccn2)C(=O)C1c1ccc(Br)cc1,1,1,120,120,1,[120],0.0025673,0.0025673,0.0025673,[0.0025673],-0.21136025,-0.21136025,-0.21136025,[-0.21136025],4,4,4.0,4,[4],"{'O=C1C=C(Nc2ccccn2)C(=O)C1c1ccc(Br)cc1', 'O=C1OCc2ccccc21', 'CSc1coc2ccc(Br)cc12'}",3,1.0
O=C1C=C(c2ccccc2O)C(=O)c2ccccc21,1,1,90,90,1,[90],0.043484,0.043484,0.043484,[0.043484],0.016628,0.016628,0.016628,[0.016628],2,2,2.0,2,[2],{'O=C1C=C(c2ccccc2O)C(=O)c2ccccc21'},1,1.0
O=C1C=CC(=O)c2ccccc21,1,1,140,140,1,[140],0.34687095,0.34687095,0.34687095,[0.34687095],0.12572595,0.12572595,0.12572595,[0.12572595],9,9,9.0,9,[9],"{'O=C1C=CC(=O)c2ccccc21', 'O=C1CC(=C2C(=O)Oc3ccccc32)N=C(c2ccc(Br)cc2)N1', 'O=C1Oc2ccccc2C1=C1OC(=O)c2ccccc21', 'O=C1C=C(Nc2cccnc2)C(=O)O1', 'O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21', 'O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc21', 'O=C1CC(=C2C(=O)c3ccccc3N2O)N=N1', 'O=C1OC(=C2C(=O)Oc3ccccc32)N=C1c1ccc(Cl)cc1'}",8,1.0
O=C1C=CC(CCc2cccc3cccnc23)CC1,1,1,60,60,1,[60],0.0234178,0.0234178,0.0234178,[0.0234178],0.0206614,0.0206614,0.0206614,[0.0206614],2,2,2.0,2,[2],{'O=C1C=CC(CCc2cccc3cccnc23)CC1'},1,1.0
O=C1C=CCc2ccccc21,1,1,70,70,1,[70],0.017346,0.017346,0.017346,[0.017346],0.0076259,0.0076259,0.0076259,[0.0076259],4,4,4.0,4,[4],"{'O=C1Cc2c(c(-c3ccccc3)nc3ccccc23)C1=O', 'O=C1C=CCc2ccccc21', 'O=C1Cc2ccccc2N1c1ccc(-c2ccccc2)cc1'}",3,1.0
O=C1C=Cc2ccccc2C1Br,1,1,30,30,1,[30],0.02766265,0.02766265,0.02766265,[0.02766265],0.0214635,0.0214635,0.0214635,[0.0214635],7,7,7.0,7,[7],"{'CC(C)=CCCC1=C(CCl)C(=O)C(=Cc2ccccc2)C=C1C', 'COC(=O)c1ccc(-c2oc3ccccc3c2C(=O)OC)cc1', 'O=C1CC(CC(=O)c2ccc3ccccc3n2)CN1', 'CC(=O)C1Cc2ccccc2C=C2C(=O)CCC21', 'O=C1C=Cc2ccccc2C1Br', 'COC(=O)C1(Cc2ccc(OC)cc2)OC(=O)C=Cc2ccc(Br)cc2O1'}",6,1.0
O=C1C=NC(=C2C(=O)c3ccccc3N2O)C1,1,1,150,150,1,[150],0.3277487,0.3277487,0.3277487,[0.3277487],-0.0239058999999999,-0.0239058999999999,-0.0239058999999999,[-0.0239058999999999],2,2,2.0,2,[2],{'O=C1C=NC(=C2C(=O)c3ccccc3N2O)C1'},1,1.0
O=C1C=NC(=C2Nc3ccccc3C2=O)O1,1,1,110,110,1,[110],0.3654747,0.3654747,0.3654747,[0.3654747],0.2923035,0.2923035,0.2923035,[0.2923035],2,2,2.0,2,[2],{'O=C1C=NC(=C2Nc3ccccc3C2=O)O1'},1,1.0
O=C1C=NC(=Cc2ccco2)O1,1,1,490,490,1,[490],0.45744,0.45744,0.45744,[0.45744],-0.0179572,-0.0179572,-0.0179572,[-0.0179572],20,20,20.0,20,[20],"{'O=C1OC(c2ccccc2)=NC1=Cc1ccc(Cl)cc1', 'CNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'N#Cc1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccncc3)c3ccccc23)o1', 'COS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)c(OC)c1', 'O=C1C=NC(=Cc2ccco2)O1', 'CC(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'C=Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(F)cc23)cc1', 'CS(=O)(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1ccc2c(-c3ccccc3)oc(-c3ccc(C)cc3)c2c1', 'COc1ccccc1-c1oc(-c2ccccc2)c2ccc(F)cc12', 'CS(=O)(=O)c1ccc(-c2oc(-c3cccs3)c3ccccc23)o1', 'Clc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1', 'CC(C)(C)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)cc(OC)c1OC'}",19,1.0
O=C1CC(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)O1,1,1,120,120,1,[120],0.2128705,0.2128705,0.2128705,[0.2128705],0.1180766499999999,0.1180766499999999,0.1180766499999999,[0.1180766499999999],2,2,2.0,2,[2],{'O=C1CC(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)O1'},1,1.0
O=C1CC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1,1,1,120,120,1,[120],0.3400649,0.3400649,0.3400649,[0.3400649],0.24527105,0.24527105,0.24527105,[0.24527105],2,2,2.0,2,[2],{'O=C1CC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1'},1,1.0
O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1,1,1,160,160,1,[160],0.38767985,0.38767985,0.38767985,[0.38767985],0.01246365,0.01246365,0.01246365,[0.01246365],11,11,11.0,11,[11],"{'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1', 'O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1C(=Cc2ccccc2)N=C(c2ccccc2Br)N1O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O', 'O=C1CC(=Cc2ccccc2O)N=C(c2ccccc2)O1'}",10,1.0
O=C1CC(=C2c3ccccc3C(=O)c3ccc(F)cc32)c2ccccc21,1,1,120,120,1,[120],0.1067262,0.1067262,0.1067262,[0.1067262],-0.0411398,-0.0411398,-0.0411398,[-0.0411398],2,2,2.0,2,[2],{'O=C1CC(=C2c3ccccc3C(=O)c3ccc(F)cc32)c2ccccc21'},1,1.0
O=C1CC(=Cc2ccc(Cl)cc2)C(=O)c2ccccc2O1,1,1,30,30,1,[30],0.0500769,0.0500769,0.0500769,[0.0500769],0.0429516,0.0429516,0.0429516,[0.0429516],4,4,4.0,4,[4],"{'CC(=O)OC(=CC#Cc1ccccc1)c1ccccc1', 'CC1(C)OCC(=Cc2oc(-c3ccccc3)c(Cl)c2O)C1=O', 'O=C1CC(=Cc2ccc(Cl)cc2)C(=O)c2ccccc2O1'}",3,1.0
O=C1CC(=Cc2ccccc2)OC(=O)C1c1ccc(Cl)cc1,1,1,60,60,1,[60],0.0129259,0.0129259,0.0129259,[0.0129259],0.0101695,0.0101695,0.0101695,[0.0101695],2,2,2.0,2,[2],{'O=C1CC(=Cc2ccccc2)OC(=O)C1c1ccc(Cl)cc1'},1,1.0
O=C1CC(=Nc2cccc3cccnc23)C(=O)c2ccccc21,1,1,40,40,1,[40],0.00180455,0.00180455,0.00180455,[0.00180455],-0.00119295,-0.00119295,-0.00119295,[-0.00119295],9,9,9.0,9,[9],"{'O=C1CC(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'COC(=O)C1=CN(S(=O)(=O)c2ccccc2)CCO1', 'O=C1CC(=Nc2cccc3cccnc23)C(=O)c2ccccc21', 'O=CC1(Cc2ccccc2O)CC(=O)NC1c1ccccc1', 'O=C1CC(=Cc2ccccc2O)C(=O)c2ccccc21', 'O=CN1C(=O)C(Cc2ccco2)CC1c1ccccc1', 'CC1CC(=O)C(C2(C(=O)NCc3ccccc3)OCCO2)O1', 'O=CC1=Cc2ccccc2CC1(O)c1ccccc1'}",8,1.0
O=C1CC(=O)C(C2(O)C(=O)c3ccccc32)O1,1,1,30,30,1,[30],0.0004233,0.0004233,0.0004233,[0.0004233],-0.01132665,-0.01132665,-0.01132665,[-0.01132665],5,5,5.0,5,[5],"{'COC(=O)C1(C2CC(c3ccccc3)=NN2)CSC1', 'O=C1SCC(COC(=O)c2ccccc2)S1', 'COC(=O)C1(Cc2ccc(OC)cc2)OC(=O)C=Cc2ccc(Br)cc2O1', 'O=C1CC(=O)C(C2(O)C(=O)c3ccccc32)O1'}",4,1.0
O=C1CC(=O)C(O)(CC(=O)c2ccccc2)O1,1,1,30,30,1,[30],0.0062991,0.0062991,0.0062991,[0.0062991],-0.003825,-0.003825,-0.003825,[-0.003825],2,2,2.0,2,[2],{'O=C1CC(=O)C(O)(CC(=O)c2ccccc2)O1'},1,1.0
O=C1CC(=O)c2ccccc2N1,1,1,50,50,1,[50],0.0111308999999999,0.0111308999999999,0.0111308999999999,[0.0111308999999999],0.0040307999999999,0.0040307999999999,0.0040307999999999,[0.0040307999999999],5,5,5.0,5,[5],"{'O=C1CC(=O)c2ccccc2N1', 'COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC', 'O=C1c2ccccc2C(=O)C(O)(Cc2ccccc2)c2nc3ccccc3n21', 'O=C1Cc2ccccc2C(=O)N1OCc1ccccc1'}",4,1.0
O=C1CC(=O)c2ccccc2O1,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0034858,-0.0034858,-0.0034858,[-0.0034858],2,2,2.0,2,[2],{'O=C1CC(=O)c2ccccc2O1'},1,1.0
O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1,1,1,50,50,1,[50],0.0053337,0.0053337,0.0053337,[0.0053337],-0.0018086999999999,-0.0018086999999999,-0.0018086999999999,[-0.0018086999999999],4,4,4.0,4,[4],"{'O=C1C=C(O)C(COC(=O)c2ccccc2C(=O)O)CO1', 'O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1', 'O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21'}",3,1.0
O=C1CC(c2ccccc2)=NC1=Cc1ccccc1,1,1,460,460,1,[460],0.2529346,0.2529346,0.2529346,[0.2529346],-0.20305225,-0.20305225,-0.20305225,[-0.20305225],2,2,2.0,2,[2],{'O=C1CC(c2ccccc2)=NC1=Cc1ccccc1'},1,1.0
O=C1CC=C(c2ccccc2O)C(=O)C1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0101241,-0.0101241,-0.0101241,[-0.0101241],2,2,2.0,2,[2],{'O=C1CC=C(c2ccccc2O)C(=O)C1'},1,1.0
O=C1CCC(=C2Nc3ccccc3C2=O)N1,1,1,200,200,1,[200],0.2582741,0.2582741,0.2582741,[0.2582741],-0.1599251,-0.1599251,-0.1599251,[-0.1599251],4,4,4.0,4,[4],"{'O=C1C=C(Nc2ccc[nH]2)C(=O)c2ccccc21', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1CCC(=C2Nc3ccccc3C2=O)N1'}",3,1.0
O=C1CCC(=C2Oc3ccccc3C2CCO)C(=O)O1,1,1,10,10,1,[10],0.0026802,0.0026802,0.0026802,[0.0026802],-0.0040151,-0.0040151,-0.0040151,[-0.0040151],2,2,2.0,2,[2],{'O=C1CCC(=C2Oc3ccccc3C2CCO)C(=O)O1'},1,1.0
O=C1CCC(=C2SCC(O)NC2=O)N1,1,1,50,50,1,[50],0.0075955,0.0075955,0.0075955,[0.0075955],0.0005376999999999,0.0005376999999999,0.0005376999999999,[0.0005376999999999],2,2,2.0,2,[2],{'O=C1CCC(=C2SCC(O)NC2=O)N1'},1,1.0
O=C1CCC(=Cc2ccccc2)CC1,1,1,20,20,1,[20],0.002503,0.002503,0.002503,[0.002503],-0.0009827999999999,-0.0009827999999999,-0.0009827999999999,[-0.0009827999999999],2,2,2.0,2,[2],{'O=C1CCC(=Cc2ccccc2)CC1'},1,1.0
O=C1CCC(=O)C(Oc2ccc(Cl)cc2)C1=O,1,1,40,40,1,[40],0.0113202,0.0113202,0.0113202,[0.0113202],0.00919825,0.00919825,0.00919825,[0.00919825],4,4,4.0,4,[4],"{'O=CCC1=Cc2ccccc2CC1=O', 'CCC(=O)N1C(=O)Cc2ccccc21', 'O=C1CCC(=O)C(Oc2ccc(Cl)cc2)C1=O'}",3,1.0
O=C1CCC(=O)N1c1ccccc1,1,1,40,40,1,[40],0.00012095,0.00012095,0.00012095,[0.00012095],-0.00287655,-0.00287655,-0.00287655,[-0.00287655],3,3,3.0,3,[3],"{'O=C1CCC(=O)N1c1ccccc1', 'O=CC1=Cc2ccccc2CC1(O)c1ccccc1'}",2,1.0
O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1,1,1,10,10,1,[10],0.0026552,0.0026552,0.0026552,[0.0026552],-0.0040401,-0.0040401,-0.0040401,[-0.0040401],2,2,2.0,2,[2],{'O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'},1,1.0
O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1,1,1,20,20,1,[20],0.0033443,0.0033443,0.0033443,[0.0033443],-0.0001414999999999,-0.0001414999999999,-0.0001414999999999,[-0.0001414999999999],2,2,2.0,2,[2],{'O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1'},1,1.0
O=C1CCC(C2(CC(=O)c3ccccc3)OCCO2)C(=O)C1,1,1,70,70,1,[70],0.0049993,0.0049993,0.0049993,[0.0049993],-0.0065626999999999,-0.0065626999999999,-0.0065626999999999,[-0.0065626999999999],2,2,2.0,2,[2],{'O=C1CCC(C2(CC(=O)c3ccccc3)OCCO2)C(=O)C1'},1,1.0
O=C1CCC(C2CC(=O)c3cccnc3O2)C(=O)O1,1,1,10,10,1,[10],0.0064748,0.0064748,0.0064748,[0.0064748],-0.0002205,-0.0002205,-0.0002205,[-0.0002205],2,2,2.0,2,[2],{'O=C1CCC(C2CC(=O)c3cccnc3O2)C(=O)O1'},1,1.0
O=C1CCC(CC2OC(=O)c3ccccc32)CCO1,1,1,10,10,1,[10],0.00055935,0.00055935,0.00055935,[0.00055935],-0.0066254,-0.0066254,-0.0066254,[-0.0066254],3,3,3.0,3,[3],"{'NC(=O)C1(c2ccccc2)NCCOc2ccccc21', 'O=C1CCC(CC2OC(=O)c3ccccc32)CCO1'}",2,1.0
O=C1CCC2(C1)OC(=O)c1ccccc1C2=O,1,1,90,90,1,[90],0.009346,0.009346,0.009346,[0.009346],-0.03253935,-0.03253935,-0.03253935,[-0.03253935],4,4,4.0,4,[4],"{'COCCOC1OC(=O)c2ccccc2C1=O', 'O=C1CCC2(C1)OC(=O)c1ccccc1C2=O', 'O=C1Cc2ccccc2C(=O)N1'}",3,1.0
O=C1CCC2C(Cl)=C1c1ccccc12,1,1,40,40,1,[40],0.013749,0.013749,0.013749,[0.013749],0.01162705,0.01162705,0.01162705,[0.01162705],2,2,2.0,2,[2],{'O=C1CCC2C(Cl)=C1c1ccccc12'},1,1.0
O=C1CCC2C=CC(=O)C2c2ccccc2C1=O,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.0066953,-0.0066953,-0.0066953,[-0.0066953],2,2,2.0,2,[2],{'O=C1CCC2C=CC(=O)C2c2ccccc2C1=O'},1,1.0
O=C1CCC2Oc3ccccc3C1(O)C2=O,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0101241,-0.0101241,-0.0101241,[-0.0101241],2,2,2.0,2,[2],{'O=C1CCC2Oc3ccccc3C1(O)C2=O'},1,1.0
O=C1CCCC(=CCSc2ccccc2O)C1=O,1,1,40,40,1,[40],0.004869,0.004869,0.004869,[0.004869],0.00274705,0.00274705,0.00274705,[0.00274705],6,6,6.0,6,[6],"{'O=CC1(c2ccccc2O)NC(=O)C(Cl)C1Cl', 'CCN1C(=O)c2ccccc2C1=O', 'Cn1c2ccccc2c2cc(C(=O)O)c(O)c(C(=O)OCc3ccc(N)cc3)c21', 'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Cl)cc1', 'O=C1CCCC(=CCSc2ccccc2O)C1=O'}",5,1.0
O=C1CCc2cc(=O)c1c([O-])c1ccccc1c2=O,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0048719,-0.0048719,-0.0048719,[-0.0048719],4,4,4.0,4,[4],"{'O=C1C=C(C(=O)c2ccco2)OC(=O)c2ccc([N+](=O)[O-])cc2O1', 'O=C1CCc2cc(=O)c1c([O-])c1ccccc1c2=O', 'CCC(=O)C12CC(=O)C(=Cc3ccccc31)O2'}",3,1.0
O=C1CCc2ccc(Br)cc2-c2ccccc21,1,1,450,450,1,[450],0.447053,0.447053,0.447053,[0.447053],-0.0184748,-0.0184748,-0.0184748,[-0.0184748],25,25,25.0,25,[25],"{'O=Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'O=C1NC(O)=NC1=Cc1ccco1', 'COc1ccc(-c2oc(-c3ccccc3)c3cc(OC)ccc23)cc1', 'COc1cc(-c2oc(-c3ccccc3)c3cc(F)ccc23)cc(OC)c1OC', 'N#Cc1ccc(-c2oc(-c3ccc(C(F)(F)F)cc3)c3ccccc23)cc1', 'Cc1cc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)ccc1Cl', 'CN=Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CCC(C)(C)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1', 'N#Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'CCS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccc(C(=O)O)cc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccccc3)c3cccc(F)c23)cc1', 'Brc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1CCc2ccc(Br)cc2-c2ccccc21', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccccc1', 'O=C1NC(Cl)=NC1=Cc1ccc(Cl)cc1', 'c1ccc(-c2oc(-c3ccccn3)c3ccccc23)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccccc1', 'CC(C)c1ccc(-c2oc(-c3ccc(C(C)(C)C)cc3)c3ccccc23)cc1', 'FC(F)(F)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1'}",24,1.0
O=C1CCc2ccccc2C1=C1C=Cc2ccccc21,1,1,140,140,1,[140],0.2596675,0.2596675,0.2596675,[0.2596675],-0.00739075,-0.00739075,-0.00739075,[-0.00739075],2,2,2.0,2,[2],{'O=C1CCc2ccccc2C1=C1C=Cc2ccccc21'},1,1.0
O=C1CCc2ccccc2CC1=O,1,1,20,20,1,[20],0.01365515,0.01365515,0.01365515,[0.01365515],0.0102400999999999,0.0102400999999999,0.0102400999999999,[0.0102400999999999],3,3,3.0,3,[3],"{'O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1', 'O=C1CCc2ccccc2CC1=O'}",2,1.0
O=C1CCc2oc(-c3ccccc3)c(Br)c2C1,1,1,50,50,1,[50],0.0155778,0.0155778,0.0155778,[0.0155778],0.00852,0.00852,0.00852,[0.00852],2,2,2.0,2,[2],{'O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'},1,1.0
O=C1CCc2oc(-c3ccccc3O)c(O)c(=O)c2C1,1,1,30,30,1,[30],0.02659745,0.02659745,0.02659745,[0.02659745],0.01988525,0.01988525,0.01988525,[0.01988525],3,3,3.0,3,[3],"{'O=C1CC(=C2CC(=O)c3ccccc3N2)C(=O)O1', 'O=C1CCc2oc(-c3ccccc3O)c(O)c(=O)c2C1'}",2,1.0
